Iteration,EventNumber,TimeStep,StormLocation,AreaElementTextID,WatersideGroundElevation,StormWaterLevelDB,WaveDB,DepthLimitedWaveHeight,SLCContribution,TideContribution,WaveContribution,AdjustedWaveContribution,TotalWaterLevel
1,856,370,1,BH1,2.45,0.02,0.00,0.00,0.16,0.00,0.00,0.00,0.18
1,856,370,1,BH2,4.25,0.02,0.00,0.00,0.16,0.00,0.00,0.00,0.18
1,856,371,1,BH1,2.45,0.03,0.00,0.00,0.16,0.00,0.00,0.00,0.19
1,856,371,1,BH2,4.25,0.03,0.00,0.00,0.16,0.00,0.00,0.00,0.19
1,856,372,1,BH1,2.45,0.04,0.00,0.00,0.16,0.00,0.00,0.00,0.20
1,856,372,1,BH2,4.25,0.04,0.00,0.00,0.16,0.00,0.00,0.00,0.20
1,856,373,1,BH1,2.45,0.05,0.00,0.00,0.16,0.00,0.00,0.00,0.21
1,856,373,1,BH2,4.25,0.05,0.00,0.00,0.16,0.00,0.00,0.00,0.21
1,856,374,1,BH1,2.45,0.06,0.00,0.00,0.16,0.00,0.00,0.00,0.22
1,856,374,1,BH2,4.25,0.06,0.00,0.00,0.16,0.00,0.00,0.00,0.22
1,856,375,1,BH1,2.45,0.07,0.00,0.00,0.16,0.00,0.00,0.00,0.23
1,856,375,1,BH2,4.25,0.07,0.00,0.00,0.16,0.00,0.00,0.00,0.23
1,856,376,1,BH1,2.45,0.08,0.00,0.00,0.16,0.00,0.00,0.00,0.24
1,856,376,1,BH2,4.25,0.08,0.00,0.00,0.16,0.00,0.00,0.00,0.24
1,856,377,1,BH1,2.45,0.09,0.00,0.00,0.16,0.00,0.00,0.00,0.25
1,856,377,1,BH2,4.25,0.09,0.00,0.00,0.16,0.00,0.00,0.00,0.25
1,856,378,1,BH1,2.45,0.09,0.00,0.00,0.16,0.00,0.00,0.00,0.26
1,856,378,1,BH2,4.25,0.09,0.00,0.00,0.16,0.00,0.00,0.00,0.26
1,856,379,1,BH1,2.45,0.10,0.00,0.00,0.16,0.00,0.00,0.00,0.27
1,856,379,1,BH2,4.25,0.10,0.00,0.00,0.16,0.00,0.00,0.00,0.27
1,856,380,1,BH1,2.45,0.11,0.00,0.00,0.16,0.00,0.00,0.00,0.28
1,856,380,1,BH2,4.25,0.11,0.00,0.00,0.16,0.00,0.00,0.00,0.28
1,856,381,1,BH1,2.45,0.13,0.00,0.00,0.16,0.00,0.00,0.00,0.29
1,856,381,1,BH2,4.25,0.13,0.00,0.00,0.16,0.00,0.00,0.00,0.29
1,856,382,1,BH1,2.45,0.14,0.00,0.00,0.16,0.00,0.00,0.00,0.30
1,856,382,1,BH2,4.25,0.14,0.00,0.00,0.16,0.00,0.00,0.00,0.30
1,856,383,1,BH1,2.45,0.15,0.00,0.00,0.16,0.00,0.00,0.00,0.31
1,856,383,1,BH2,4.25,0.15,0.00,0.00,0.16,0.00,0.00,0.00,0.31
1,856,384,1,BH1,2.45,0.16,0.00,0.00,0.16,0.00,0.00,0.00,0.32
1,856,384,1,BH2,4.25,0.16,0.00,0.00,0.16,0.00,0.00,0.00,0.32
1,856,385,1,BH1,2.45,0.17,0.00,0.00,0.16,0.00,0.00,0.00,0.33
1,856,385,1,BH2,4.25,0.17,0.00,0.00,0.16,0.00,0.00,0.00,0.33
1,856,386,1,BH1,2.45,0.18,0.00,0.00,0.16,0.00,0.00,0.00,0.34
1,856,386,1,BH2,4.25,0.18,0.00,0.00,0.16,0.00,0.00,0.00,0.34
1,856,387,1,BH1,2.45,0.19,0.00,0.00,0.16,0.00,0.00,0.00,0.35
1,856,387,1,BH2,4.25,0.19,0.00,0.00,0.16,0.00,0.00,0.00,0.35
1,856,388,1,BH1,2.45,0.20,0.00,0.00,0.16,0.00,0.00,0.00,0.37
1,856,388,1,BH2,4.25,0.20,0.00,0.00,0.16,0.00,0.00,0.00,0.37
1,856,389,1,BH1,2.45,0.21,0.00,0.00,0.16,0.00,0.00,0.00,0.38
1,856,389,1,BH2,4.25,0.21,0.00,0.00,0.16,0.00,0.00,0.00,0.38
1,856,390,1,BH1,2.45,0.23,0.00,0.00,0.16,0.00,0.00,0.00,0.39
1,856,390,1,BH2,4.25,0.23,0.00,0.00,0.16,0.00,0.00,0.00,0.39
1,856,391,1,BH1,2.45,0.24,0.00,0.00,0.16,0.00,0.00,0.00,0.40
1,856,391,1,BH2,4.25,0.24,0.00,0.00,0.16,0.00,0.00,0.00,0.40
1,856,392,1,BH1,2.45,0.25,0.00,0.00,0.16,0.00,0.00,0.00,0.42
1,856,392,1,BH2,4.25,0.25,0.00,0.00,0.16,0.00,0.00,0.00,0.42
1,856,393,1,BH1,2.45,0.27,0.00,0.00,0.16,0.00,0.00,0.00,0.43
1,856,393,1,BH2,4.25,0.27,0.00,0.00,0.16,0.00,0.00,0.00,0.43
1,856,394,1,BH1,2.45,0.28,0.00,0.00,0.16,0.00,0.00,0.00,0.44
1,856,394,1,BH2,4.25,0.28,0.00,0.00,0.16,0.00,0.00,0.00,0.44
1,856,395,1,BH1,2.45,0.29,0.00,0.00,0.16,0.00,0.00,0.00,0.46
1,856,395,1,BH2,4.25,0.29,0.00,0.00,0.16,0.00,0.00,0.00,0.46
1,856,396,1,BH1,2.45,0.31,0.00,0.00,0.16,0.00,0.00,0.00,0.47
1,856,396,1,BH2,4.25,0.31,0.00,0.00,0.16,0.00,0.00,0.00,0.47
1,856,397,1,BH1,2.45,0.32,0.00,0.00,0.16,0.00,0.00,0.00,0.48
1,856,397,1,BH2,4.25,0.32,0.00,0.00,0.16,0.00,0.00,0.00,0.48
1,856,398,1,BH1,2.45,0.34,0.00,0.00,0.16,0.00,0.00,0.00,0.50
1,856,398,1,BH2,4.25,0.34,0.00,0.00,0.16,0.00,0.00,0.00,0.50
1,856,399,1,BH1,2.45,0.35,0.00,0.00,0.16,0.00,0.00,0.00,0.51
1,856,399,1,BH2,4.25,0.35,0.00,0.00,0.16,0.00,0.00,0.00,0.51
1,856,400,1,BH1,2.45,0.36,0.00,0.00,0.16,0.00,0.00,0.00,0.53
1,856,400,1,BH2,4.25,0.36,0.00,0.00,0.16,0.00,0.00,0.00,0.53
1,856,401,1,BH1,2.45,0.38,0.00,0.00,0.16,0.00,0.00,0.00,0.54
1,856,401,1,BH2,4.25,0.38,0.00,0.00,0.16,0.00,0.00,0.00,0.54
1,856,402,1,BH1,2.45,0.39,0.00,0.00,0.16,0.00,0.00,0.00,0.56
1,856,402,1,BH2,4.25,0.39,0.00,0.00,0.16,0.00,0.00,0.00,0.56
1,856,403,1,BH1,2.45,0.41,0.00,0.00,0.16,0.00,0.00,0.00,0.57
1,856,403,1,BH2,4.25,0.41,0.00,0.00,0.16,0.00,0.00,0.00,0.57
1,856,404,1,BH1,2.45,0.42,0.00,0.00,0.16,0.00,0.00,0.00,0.59
1,856,404,1,BH2,4.25,0.42,0.00,0.00,0.16,0.00,0.00,0.00,0.59
1,856,405,1,BH1,2.45,0.44,0.00,0.00,0.16,0.00,0.00,0.00,0.60
1,856,405,1,BH2,4.25,0.44,0.00,0.00,0.16,0.00,0.00,0.00,0.60
1,856,406,1,BH1,2.45,0.45,0.00,0.00,0.16,0.00,0.00,0.00,0.62
1,856,406,1,BH2,4.25,0.45,0.00,0.00,0.16,0.00,0.00,0.00,0.62
1,856,407,1,BH1,2.45,0.47,0.00,0.00,0.16,0.00,0.00,0.00,0.63
1,856,407,1,BH2,4.25,0.47,0.00,0.00,0.16,0.00,0.00,0.00,0.63
1,856,408,1,BH1,2.45,0.48,0.00,0.00,0.16,0.00,0.00,0.00,0.65
1,856,408,1,BH2,4.25,0.48,0.00,0.00,0.16,0.00,0.00,0.00,0.65
1,856,409,1,BH1,2.45,0.50,0.00,0.00,0.16,0.00,0.00,0.00,0.66
1,856,409,1,BH2,4.25,0.50,0.00,0.00,0.16,0.00,0.00,0.00,0.66
1,856,410,1,BH1,2.45,0.52,0.00,0.00,0.16,0.00,0.00,0.00,0.68
1,856,410,1,BH2,4.25,0.52,0.00,0.00,0.16,0.00,0.00,0.00,0.68
1,856,411,1,BH1,2.45,0.53,0.00,0.00,0.16,0.00,0.00,0.00,0.69
1,856,411,1,BH2,4.25,0.53,0.00,0.00,0.16,0.00,0.00,0.00,0.69
1,856,412,1,BH1,2.45,0.55,0.00,0.00,0.16,0.00,0.00,0.00,0.71
1,856,412,1,BH2,4.25,0.55,0.00,0.00,0.16,0.00,0.00,0.00,0.71
1,856,413,1,BH1,2.45,0.56,0.00,0.00,0.16,0.00,0.00,0.00,0.73
1,856,413,1,BH2,4.25,0.56,0.00,0.00,0.16,0.00,0.00,0.00,0.73
1,856,414,1,BH1,2.45,0.58,0.00,0.00,0.16,0.00,0.00,0.00,0.74
1,856,414,1,BH2,4.25,0.58,0.00,0.00,0.16,0.00,0.00,0.00,0.74
1,856,415,1,BH1,2.45,0.59,0.00,0.00,0.16,0.00,0.00,0.00,0.76
1,856,415,1,BH2,4.25,0.59,0.00,0.00,0.16,0.00,0.00,0.00,0.76
1,856,416,1,BH1,2.45,0.61,0.00,0.00,0.16,0.00,0.00,0.00,0.77
1,856,416,1,BH2,4.25,0.61,0.00,0.00,0.16,0.00,0.00,0.00,0.77
1,856,417,1,BH1,2.45,0.63,0.00,0.00,0.16,0.00,0.00,0.00,0.79
1,856,417,1,BH2,4.25,0.63,0.00,0.00,0.16,0.00,0.00,0.00,0.79
1,856,418,1,BH1,2.45,0.64,0.00,0.00,0.16,0.00,0.00,0.00,0.81
1,856,418,1,BH2,4.25,0.64,0.00,0.00,0.16,0.00,0.00,0.00,0.81
1,856,419,1,BH1,2.45,0.66,0.00,0.00,0.16,0.00,0.00,0.00,0.82
1,856,419,1,BH2,4.25,0.66,0.00,0.00,0.16,0.00,0.00,0.00,0.82
1,856,420,1,BH1,2.45,0.67,0.00,0.00,0.16,0.00,0.00,0.00,0.84
1,856,420,1,BH2,4.25,0.67,0.00,0.00,0.16,0.00,0.00,0.00,0.84
1,856,421,1,BH1,2.45,0.69,0.00,0.00,0.16,0.00,0.00,0.00,0.85
1,856,421,1,BH2,4.25,0.69,0.00,0.00,0.16,0.00,0.00,0.00,0.85
1,856,422,1,BH1,2.45,0.71,0.00,0.00,0.16,0.00,0.00,0.00,0.87
1,856,422,1,BH2,4.25,0.71,0.00,0.00,0.16,0.00,0.00,0.00,0.87
1,856,423,1,BH1,2.45,0.72,0.00,0.00,0.16,0.00,0.00,0.00,0.89
1,856,423,1,BH2,4.25,0.72,0.00,0.00,0.16,0.00,0.00,0.00,0.89
1,856,424,1,BH1,2.45,0.74,0.00,0.00,0.16,0.00,0.00,0.00,0.90
1,856,424,1,BH2,4.25,0.74,0.00,0.00,0.16,0.00,0.00,0.00,0.90
1,856,425,1,BH1,2.45,0.76,0.00,0.00,0.16,0.00,0.00,0.00,0.92
1,856,425,1,BH2,4.25,0.76,0.00,0.00,0.16,0.00,0.00,0.00,0.92
1,856,426,1,BH1,2.45,0.77,0.00,0.00,0.16,0.00,0.00,0.00,0.94
1,856,426,1,BH2,4.25,0.77,0.00,0.00,0.16,0.00,0.00,0.00,0.94
1,856,427,1,BH1,2.45,0.79,0.00,0.00,0.16,0.00,0.00,0.00,0.96
1,856,427,1,BH2,4.25,0.79,0.00,0.00,0.16,0.00,0.00,0.00,0.96
1,856,428,1,BH1,2.45,0.81,0.00,0.00,0.16,0.00,0.00,0.00,0.97
1,856,428,1,BH2,4.25,0.81,0.00,0.00,0.16,0.00,0.00,0.00,0.97
1,856,429,1,BH1,2.45,0.83,0.00,0.00,0.16,0.00,0.00,0.00,0.99
1,856,429,1,BH2,4.25,0.83,0.00,0.00,0.16,0.00,0.00,0.00,0.99
1,856,430,1,BH1,2.45,0.84,0.00,0.00,0.16,0.00,0.00,0.00,1.01
1,856,430,1,BH2,4.25,0.84,0.00,0.00,0.16,0.00,0.00,0.00,1.01
1,856,431,1,BH1,2.45,0.86,0.00,0.00,0.16,0.00,0.00,0.00,1.03
1,856,431,1,BH2,4.25,0.86,0.00,0.00,0.16,0.00,0.00,0.00,1.03
1,856,432,1,BH1,2.45,0.88,0.00,0.00,0.16,0.00,0.00,0.00,1.04
1,856,432,1,BH2,4.25,0.88,0.00,0.00,0.16,0.00,0.00,0.00,1.04
1,856,433,1,BH1,2.45,0.90,0.00,0.00,0.16,0.00,0.00,0.00,1.06
1,856,433,1,BH2,4.25,0.90,0.00,0.00,0.16,0.00,0.00,0.00,1.06
1,856,434,1,BH1,2.45,0.92,0.00,0.00,0.16,0.00,0.00,0.00,1.08
1,856,434,1,BH2,4.25,0.92,0.00,0.00,0.16,0.00,0.00,0.00,1.08
1,856,435,1,BH1,2.45,0.94,0.00,0.00,0.16,0.00,0.00,0.00,1.10
1,856,435,1,BH2,4.25,0.94,0.00,0.00,0.16,0.00,0.00,0.00,1.10
1,856,436,1,BH1,2.45,0.96,0.00,0.00,0.16,0.00,0.00,0.00,1.12
1,856,436,1,BH2,4.25,0.96,0.00,0.00,0.16,0.00,0.00,0.00,1.12
1,856,437,1,BH1,2.45,0.98,0.00,0.00,0.16,0.00,0.00,0.00,1.14
1,856,437,1,BH2,4.25,0.98,0.00,0.00,0.16,0.00,0.00,0.00,1.14
1,856,438,1,BH1,2.45,1.00,0.00,0.00,0.16,0.00,0.00,0.00,1.16
1,856,438,1,BH2,4.25,1.00,0.00,0.00,0.16,0.00,0.00,0.00,1.16
1,856,439,1,BH1,2.45,1.02,0.00,0.00,0.16,0.00,0.00,0.00,1.18
1,856,439,1,BH2,4.25,1.02,0.00,0.00,0.16,0.00,0.00,0.00,1.18
1,856,440,1,BH1,2.45,1.04,0.00,0.00,0.16,0.00,0.00,0.00,1.20
1,856,440,1,BH2,4.25,1.04,0.00,0.00,0.16,0.00,0.00,0.00,1.20
1,856,441,1,BH1,2.45,1.06,0.00,0.00,0.16,0.00,0.00,0.00,1.23
1,856,441,1,BH2,4.25,1.06,0.00,0.00,0.16,0.00,0.00,0.00,1.23
1,856,442,1,BH1,2.45,1.09,0.00,0.00,0.16,0.00,0.00,0.00,1.25
1,856,442,1,BH2,4.25,1.09,0.00,0.00,0.16,0.00,0.00,0.00,1.25
1,856,443,1,BH1,2.45,1.11,0.00,0.00,0.16,0.00,0.00,0.00,1.27
1,856,443,1,BH2,4.25,1.11,0.00,0.00,0.16,0.00,0.00,0.00,1.27
1,856,444,1,BH1,2.45,1.13,0.00,0.00,0.16,0.00,0.00,0.00,1.29
1,856,444,1,BH2,4.25,1.13,0.00,0.00,0.16,0.00,0.00,0.00,1.29
1,856,445,1,BH1,2.45,1.15,0.00,0.00,0.16,0.00,0.00,0.00,1.32
1,856,445,1,BH2,4.25,1.15,0.00,0.00,0.16,0.00,0.00,0.00,1.32
1,856,446,1,BH1,2.45,1.18,0.00,0.00,0.16,0.00,0.00,0.00,1.34
1,856,446,1,BH2,4.25,1.18,0.00,0.00,0.16,0.00,0.00,0.00,1.34
1,856,447,1,BH1,2.45,1.20,0.00,0.00,0.16,0.00,0.00,0.00,1.36
1,856,447,1,BH2,4.25,1.20,0.00,0.00,0.16,0.00,0.00,0.00,1.36
1,856,448,1,BH1,2.45,1.23,0.00,0.00,0.16,0.00,0.00,0.00,1.39
1,856,448,1,BH2,4.25,1.23,0.00,0.00,0.16,0.00,0.00,0.00,1.39
1,856,449,1,BH1,2.45,1.25,0.00,0.00,0.16,0.00,0.00,0.00,1.42
1,856,449,1,BH2,4.25,1.25,0.00,0.00,0.16,0.00,0.00,0.00,1.42
1,856,450,1,BH1,2.45,1.28,0.00,0.00,0.16,0.00,0.00,0.00,1.44
1,856,450,1,BH2,4.25,1.28,0.00,0.00,0.16,0.00,0.00,0.00,1.44
1,856,451,1,BH1,2.45,1.31,0.00,0.00,0.16,0.00,0.00,0.00,1.47
1,856,451,1,BH2,4.25,1.31,0.00,0.00,0.16,0.00,0.00,0.00,1.47
1,856,452,1,BH1,2.45,1.34,0.00,0.00,0.16,0.00,0.00,0.00,1.50
1,856,452,1,BH2,4.25,1.34,0.00,0.00,0.16,0.00,0.00,0.00,1.50
1,856,453,1,BH1,2.45,1.36,0.00,0.00,0.16,0.00,0.00,0.00,1.53
1,856,453,1,BH2,4.25,1.36,0.00,0.00,0.16,0.00,0.00,0.00,1.53
1,856,454,1,BH1,2.45,1.39,0.00,0.00,0.16,0.00,0.00,0.00,1.56
1,856,454,1,BH2,4.25,1.39,0.00,0.00,0.16,0.00,0.00,0.00,1.56
1,856,455,1,BH1,2.45,1.43,0.00,0.00,0.16,0.00,0.00,0.00,1.59
1,856,455,1,BH2,4.25,1.43,0.00,0.00,0.16,0.00,0.00,0.00,1.59
1,856,456,1,BH1,2.45,1.46,0.00,0.00,0.16,0.00,0.00,0.00,1.62
1,856,456,1,BH2,4.25,1.46,0.00,0.00,0.16,0.00,0.00,0.00,1.62
1,856,457,1,BH1,2.45,1.49,0.00,0.00,0.16,0.00,0.00,0.00,1.65
1,856,457,1,BH2,4.25,1.49,0.00,0.00,0.16,0.00,0.00,0.00,1.65
1,856,458,1,BH1,2.45,1.52,0.00,0.00,0.16,0.00,0.00,0.00,1.68
1,856,458,1,BH2,4.25,1.52,0.00,0.00,0.16,0.00,0.00,0.00,1.68
1,856,459,1,BH1,2.45,1.55,0.00,0.00,0.16,0.00,0.00,0.00,1.71
1,856,459,1,BH2,4.25,1.55,0.00,0.00,0.16,0.00,0.00,0.00,1.71
1,856,460,1,BH1,2.45,1.58,0.00,0.00,0.16,0.00,0.00,0.00,1.75
1,856,460,1,BH2,4.25,1.58,0.00,0.00,0.16,0.00,0.00,0.00,1.75
1,856,461,1,BH1,2.45,1.62,0.00,0.00,0.16,0.00,0.00,0.00,1.78
1,856,461,1,BH2,4.25,1.62,0.00,0.00,0.16,0.00,0.00,0.00,1.78
1,856,462,1,BH1,2.45,1.65,0.00,0.00,0.16,0.00,0.00,0.00,1.81
1,856,462,1,BH2,4.25,1.65,0.00,0.00,0.16,0.00,0.00,0.00,1.81
1,856,463,1,BH1,2.45,1.68,0.00,0.00,0.16,0.00,0.00,0.00,1.85
1,856,463,1,BH2,4.25,1.68,0.00,0.00,0.16,0.00,0.00,0.00,1.85
1,856,464,1,BH1,2.45,1.72,0.00,0.00,0.16,0.00,0.00,0.00,1.88
1,856,464,1,BH2,4.25,1.72,0.00,0.00,0.16,0.00,0.00,0.00,1.88
1,856,465,1,BH1,2.45,1.76,0.00,0.00,0.16,0.00,0.00,0.00,1.92
1,856,465,1,BH2,4.25,1.76,0.00,0.00,0.16,0.00,0.00,0.00,1.92
1,856,466,1,BH1,2.45,1.79,0.00,0.00,0.16,0.00,0.00,0.00,1.95
1,856,466,1,BH2,4.25,1.79,0.00,0.00,0.16,0.00,0.00,0.00,1.95
1,856,467,1,BH1,2.45,1.83,0.00,0.00,0.16,0.00,0.00,0.00,1.99
1,856,467,1,BH2,4.25,1.83,0.00,0.00,0.16,0.00,0.00,0.00,1.99
1,856,468,1,BH1,2.45,1.86,0.00,0.00,0.16,0.00,0.00,0.00,2.03
1,856,468,1,BH2,4.25,1.86,0.00,0.00,0.16,0.00,0.00,0.00,2.03
1,856,469,1,BH1,2.45,1.90,0.00,0.00,0.16,0.00,0.00,0.00,2.06
1,856,469,1,BH2,4.25,1.90,0.00,0.00,0.16,0.00,0.00,0.00,2.06
1,856,470,1,BH1,2.45,1.93,0.00,0.00,0.16,0.00,0.00,0.00,2.10
1,856,470,1,BH2,4.25,1.93,0.00,0.00,0.16,0.00,0.00,0.00,2.10
1,856,471,1,BH1,2.45,1.97,0.00,0.00,0.16,0.00,0.00,0.00,2.13
1,856,471,1,BH2,4.25,1.97,0.00,0.00,0.16,0.00,0.00,0.00,2.13
1,856,472,1,BH1,2.45,2.00,0.00,0.00,0.16,0.00,0.00,0.00,2.17
1,856,472,1,BH2,4.25,2.00,0.00,0.00,0.16,0.00,0.00,0.00,2.17
1,856,473,1,BH1,2.45,2.04,0.00,0.00,0.16,0.00,0.00,0.00,2.20
1,856,473,1,BH2,4.25,2.04,0.00,0.00,0.16,0.00,0.00,0.00,2.20
1,856,474,1,BH1,2.45,2.07,0.00,0.00,0.16,0.00,0.00,0.00,2.23
1,856,474,1,BH2,4.25,2.07,0.00,0.00,0.16,0.00,0.00,0.00,2.23
1,856,475,1,BH1,2.45,2.10,0.00,0.00,0.16,0.00,0.00,0.00,2.27
1,856,475,1,BH2,4.25,2.10,0.00,0.00,0.16,0.00,0.00,0.00,2.27
1,856,476,1,BH1,2.45,2.15,0.00,0.00,0.16,0.00,0.00,0.00,2.31
1,856,476,1,BH2,4.25,2.15,0.00,0.00,0.16,0.00,0.00,0.00,2.31
1,856,477,1,BH1,2.45,2.20,0.00,0.00,0.16,0.00,0.00,0.00,2.36
1,856,477,1,BH2,4.25,2.20,0.00,0.00,0.16,0.00,0.00,0.00,2.36
1,856,478,1,BH1,2.45,2.25,0.00,0.00,0.16,0.00,0.00,0.00,2.41
1,856,478,1,BH2,4.25,2.25,0.00,0.00,0.16,0.00,0.00,0.00,2.41
1,856,479,1,BH1,2.45,2.30,0.00,0.01,0.16,0.00,0.01,0.00,2.46
1,856,479,1,BH2,4.25,2.30,0.00,0.00,0.16,0.00,0.00,0.00,2.46
1,856,480,1,BH1,2.45,2.33,0.00,0.04,0.16,0.00,0.04,0.03,2.52
1,856,480,1,BH2,4.25,2.33,0.00,0.00,0.16,0.00,0.00,0.00,2.50
1,856,481,1,BH1,2.45,2.36,0.00,0.06,0.16,0.00,0.06,0.04,2.57
1,856,481,1,BH2,4.25,2.36,0.00,0.00,0.16,0.00,0.00,0.00,2.53
1,856,482,1,BH1,2.45,2.39,0.00,0.08,0.16,0.00,0.08,0.05,2.60
1,856,482,1,BH2,4.25,2.39,0.00,0.00,0.16,0.00,0.00,0.00,2.55
1,856,483,1,BH1,2.45,2.41,0.00,0.09,0.16,0.00,0.09,0.07,2.63
1,856,483,1,BH2,4.25,2.41,0.00,0.00,0.16,0.00,0.00,0.00,2.57
1,856,484,1,BH1,2.45,2.42,0.00,0.11,0.16,0.00,0.11,0.08,2.66
1,856,484,1,BH2,4.25,2.42,0.00,0.00,0.16,0.00,0.00,0.00,2.59
1,856,485,1,BH1,2.45,2.44,0.00,0.12,0.16,0.00,0.12,0.08,2.69
1,856,485,1,BH2,4.25,2.44,0.00,0.00,0.16,0.00,0.00,0.00,2.60
1,856,486,1,BH1,2.45,2.46,0.00,0.13,0.16,0.00,0.13,0.09,2.71
1,856,486,1,BH2,4.25,2.46,0.00,0.00,0.16,0.00,0.00,0.00,2.62
1,856,487,1,BH1,2.45,2.47,0.00,0.15,0.16,0.00,0.15,0.10,2.74
1,856,487,1,BH2,4.25,2.47,0.00,0.00,0.16,0.00,0.00,0.00,2.64
1,856,488,1,BH1,2.45,2.49,0.00,0.16,0.16,0.00,0.16,0.11,2.77
1,856,488,1,BH2,4.25,2.49,0.00,0.00,0.16,0.00,0.00,0.00,2.66
1,856,489,1,BH1,2.45,2.51,0.00,0.18,0.16,0.00,0.18,0.12,2.80
1,856,489,1,BH2,4.25,2.51,0.00,0.00,0.16,0.00,0.00,0.00,2.67
1,856,490,1,BH1,2.45,2.53,0.00,0.19,0.16,0.00,0.19,0.13,2.83
1,856,490,1,BH2,4.25,2.53,0.00,0.00,0.16,0.00,0.00,0.00,2.69
1,856,491,1,BH1,2.45,2.55,0.00,0.21,0.16,0.00,0.21,0.15,2.86
1,856,491,1,BH2,4.25,2.55,0.00,0.00,0.16,0.00,0.00,0.00,2.72
1,856,492,1,BH1,2.45,2.57,0.00,0.22,0.16,0.00,0.22,0.16,2.89
1,856,492,1,BH2,4.25,2.57,0.00,0.00,0.16,0.00,0.00,0.00,2.74
1,856,493,1,BH1,2.45,2.59,0.00,0.24,0.16,0.00,0.24,0.17,2.92
1,856,493,1,BH2,4.25,2.59,0.00,0.00,0.16,0.00,0.00,0.00,2.76
1,856,494,1,BH1,2.45,2.61,0.00,0.25,0.16,0.00,0.25,0.18,2.95
1,856,494,1,BH2,4.25,2.61,0.00,0.00,0.16,0.00,0.00,0.00,2.78
1,856,495,1,BH1,2.45,2.63,0.00,0.27,0.16,0.00,0.27,0.19,2.98
1,856,495,1,BH2,4.25,2.63,0.00,0.00,0.16,0.00,0.00,0.00,2.79
1,856,496,1,BH1,2.45,2.65,0.00,0.28,0.16,0.00,0.28,0.20,3.01
1,856,496,1,BH2,4.25,2.65,0.00,0.00,0.16,0.00,0.00,0.00,2.81
1,856,497,1,BH1,2.45,2.66,0.00,0.29,0.16,0.00,0.29,0.21,3.03
1,856,497,1,BH2,4.25,2.66,0.00,0.00,0.16,0.00,0.00,0.00,2.83
1,856,498,1,BH1,2.45,2.68,0.00,0.31,0.16,0.00,0.31,0.22,3.06
1,856,498,1,BH2,4.25,2.68,0.00,0.00,0.16,0.00,0.00,0.00,2.84
1,856,499,1,BH1,2.45,2.69,0.00,0.32,0.16,0.00,0.32,0.22,3.08
1,856,499,1,BH2,4.25,2.69,0.00,0.00,0.16,0.00,0.00,0.00,2.86
1,856,500,1,BH1,2.45,2.71,0.00,0.33,0.16,0.00,0.33,0.23,3.10
1,856,500,1,BH2,4.25,2.71,0.00,0.00,0.16,0.00,0.00,0.00,2.87
1,856,501,1,BH1,2.45,2.72,0.00,0.34,0.16,0.00,0.34,0.24,3.12
1,856,501,1,BH2,4.25,2.72,0.00,0.00,0.16,0.00,0.00,0.00,2.88
1,856,502,1,BH1,2.45,2.73,0.00,0.35,0.16,0.00,0.35,0.24,3.14
1,856,502,1,BH2,4.25,2.73,0.00,0.00,0.16,0.00,0.00,0.00,2.89
1,856,503,1,BH1,2.45,2.74,0.00,0.35,0.16,0.00,0.35,0.25,3.15
1,856,503,1,BH2,4.25,2.74,0.00,0.00,0.16,0.00,0.00,0.00,2.90
1,856,504,1,BH1,2.45,2.75,0.00,0.36,0.16,0.00,0.36,0.26,3.17
1,856,504,1,BH2,4.25,2.75,0.00,0.00,0.16,0.00,0.00,0.00,2.91
1,856,505,1,BH1,2.45,2.76,0.00,0.37,0.16,0.00,0.37,0.26,3.19
1,856,505,1,BH2,4.25,2.76,0.00,0.00,0.16,0.00,0.00,0.00,2.92
1,856,506,1,BH1,2.45,2.77,0.00,0.38,0.16,0.00,0.38,0.27,3.20
1,856,506,1,BH2,4.25,2.77,0.00,0.00,0.16,0.00,0.00,0.00,2.93
1,856,507,1,BH1,2.45,2.78,0.00,0.38,0.16,0.00,0.38,0.27,3.21
1,856,507,1,BH2,4.25,2.78,0.00,0.00,0.16,0.00,0.00,0.00,2.94
1,856,508,1,BH1,2.45,2.78,0.00,0.39,0.16,0.00,0.39,0.27,3.22
1,856,508,1,BH2,4.25,2.78,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,509,1,BH1,2.45,2.79,0.00,0.39,0.16,0.00,0.39,0.27,3.22
1,856,509,1,BH2,4.25,2.79,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,510,1,BH1,2.45,2.79,0.00,0.39,0.16,0.00,0.39,0.28,3.23
1,856,510,1,BH2,4.25,2.79,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,511,1,BH1,2.45,2.79,0.00,0.39,0.16,0.00,0.39,0.28,3.23
1,856,511,1,BH2,4.25,2.79,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,512,1,BH1,2.45,2.79,0.00,0.39,0.16,0.00,0.39,0.28,3.23
1,856,512,1,BH2,4.25,2.79,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,513,1,BH1,2.45,2.78,0.00,0.39,0.16,0.00,0.39,0.27,3.22
1,856,513,1,BH2,4.25,2.78,0.00,0.00,0.16,0.00,0.00,0.00,2.95
1,856,514,1,BH1,2.45,2.78,0.00,0.38,0.16,0.00,0.38,0.27,3.21
